equipment;device;operation;reqsize;cache;repetition;measurement;rms1;rms2
PC;HDD1;read;4096;0;1;91;221.8;0.1877
PC;HDD1;read;4096;0;1;92;221.5;0.1871
PC;HDD1;read;4096;0;1;93;222.0;0.1868
PC;HDD1;read;4096;0;1;94;222.0;0.1871
PC;HDD1;read;4096;0;1;95;221.8;0.1875
PC;HDD1;read;4096;0;1;96;221.8;0.188
PC;HDD1;read;4096;0;1;97;221.8;0.1873
PC;HDD1;read;4096;0;1;98;221.9;0.1876
PC;HDD1;read;4096;0;1;99;221.8;0.1884
PC;HDD1;read;4096;0;1;100;221.6;0.1879
PC;HDD1;read;4096;0;1;101;221.7;0.1881
PC;HDD1;read;4096;0;1;102;221.5;0.1877
PC;HDD1;read;4096;0;1;103;221.6;0.1888
PC;HDD1;read;4096;0;1;104;221.7;0.1871
PC;HDD1;read;4096;0;1;105;221.8;0.1875
PC;HDD1;read;4096;0;1;106;221.7;0.1876
PC;HDD1;read;4096;0;1;107;221.8;0.1877
PC;HDD1;read;4096;0;1;108;221.4;0.1884
PC;HDD1;read;4096;0;1;109;221.8;0.1877
PC;HDD1;read;4096;0;1;110;221.8;0.1878
PC;HDD1;read;4096;0;1;111;221.5;0.1865
PC;HDD1;read;4096;0;1;112;221.6;0.1879
PC;HDD1;read;4096;0;1;113;221.8;0.1878
PC;HDD1;read;4096;0;1;114;221.7;0.1868
PC;HDD1;read;4096;0;1;115;221.8;0.1868
PC;HDD1;read;4096;0;1;116;221.7;0.1903
PC;HDD1;read;4096;0;1;117;221.8;0.1868
PC;HDD1;read;4096;0;1;118;221.8;0.1869
PC;HDD1;read;4096;0;1;119;221.8;0.1884
PC;HDD1;write;32;0;7;0;221.7;0.1818
PC;HDD1;write;32;0;7;1;221.8;0.1812
PC;HDD1;write;32;0;7;2;221.8;0.1811
PC;HDD1;write;32;0;7;3;221.9;0.1806
PC;HDD1;write;32;0;7;4;221.7;0.2408
PC;HDD1;write;32;0;7;5;222.0;0.1925
PC;HDD1;write;32;0;7;6;221.8;0.1946
PC;HDD1;write;32;0;7;7;221.9;0.193
PC;HDD1;write;32;0;7;8;221.9;0.1929
PC;HDD1;write;32;0;7;9;221.8;0.1929
PC;HDD1;write;32;0;7;10;221.8;0.1927
PC;HDD1;write;32;0;7;11;221.6;0.194
PC;HDD1;write;32;0;7;12;221.9;0.1938
PC;HDD1;write;32;0;7;13;221.8;0.1929
PC;HDD1;write;32;0;7;14;221.8;0.1939
PC;HDD1;write;32;0;7;15;221.9;0.1944
PC;HDD1;write;32;0;7;16;221.6;0.1931
PC;HDD1;write;32;0;7;17;221.8;0.1943
PC;HDD1;write;32;0;7;18;221.8;0.1927
PC;HDD1;write;32;0;7;19;221.5;0.194
PC;HDD1;write;32;0;7;20;221.6;0.194
PC;HDD1;write;32;0;7;21;221.4;0.1934
PC;HDD1;write;32;0;7;22;221.7;0.194
PC;HDD1;write;32;0;7;23;221.6;0.1943
PC;HDD1;write;32;0;7;24;221.6;0.1938
PC;HDD1;write;32;0;7;25;221.7;0.1943
PC;HDD1;write;32;0;7;26;221.7;0.1927
PC;HDD1;write;32;0;7;27;221.6;0.1953
PC;HDD1;write;32;0;7;28;221.6;0.1937
PC;HDD1;write;32;0;7;29;221.5;0.1934
PC;HDD1;write;32;0;7;30;221.9;0.1934
PC;HDD1;write;32;0;7;31;221.4;0.1932
PC;HDD1;write;32;0;7;32;221.4;0.1938
PC;HDD1;write;32;0;7;33;221.6;0.1928
PC;HDD1;write;32;0;7;34;221.6;0.1941
PC;HDD1;write;32;0;7;35;221.3;0.1936
PC;HDD1;write;32;0;7;36;221.4;0.1938
PC;HDD1;write;32;0;7;37;221.6;0.1941
PC;HDD1;write;32;0;7;38;221.5;0.1927
PC;HDD1;write;32;0;7;39;221.6;0.194
PC;HDD1;write;32;0;7;40;221.6;0.1932
PC;HDD1;write;32;0;7;41;221.9;0.1949
PC;HDD1;write;32;0;7;42;221.7;0.1932
PC;HDD1;write;32;0;7;43;221.8;0.1931
PC;HDD1;write;32;0;7;44;222.1;0.1939
PC;HDD1;write;32;0;7;45;222.0;0.1936
PC;HDD1;write;32;0;7;46;221.8;0.1936
PC;HDD1;write;32;0;7;47;221.7;0.1952
PC;HDD1;write;32;0;7;48;221.8;0.1934
PC;HDD1;write;32;0;7;49;221.8;0.1942
PC;HDD1;write;32;0;7;50;221.9;0.1925
PC;HDD1;write;32;0;7;51;221.7;0.1948
PC;HDD1;write;32;0;7;52;221.6;0.1946
PC;HDD1;write;32;0;7;53;221.8;0.1938
PC;HDD1;write;32;0;7;54;221.7;0.1948
PC;HDD1;write;32;0;7;55;221.6;0.1941
PC;HDD1;write;32;0;7;56;221.8;0.1948
PC;HDD1;write;32;0;7;57;221.5;0.1945
PC;HDD1;write;32;0;7;58;221.5;0.1933
PC;HDD1;write;32;0;7;59;221.7;0.1945
PC;HDD1;write;32;0;7;60;221.6;0.1942
PC;HDD1;write;32;0;7;61;221.3;0.1946
PC;HDD1;write;32;0;7;62;221.6;0.1943
PC;HDD1;write;32;0;7;63;221.7;0.1936
PC;HDD1;write;32;0;7;64;221.8;0.1944
PC;HDD1;write;32;0;7;65;221.8;0.1929
PC;HDD1;write;32;0;7;66;221.5;0.1922
PC;HDD1;write;32;0;7;67;221.5;0.1942
PC;HDD1;write;32;0;7;68;221.5;0.1941
PC;HDD1;write;32;0;7;69;221.6;0.1939
PC;HDD1;write;32;0;7;70;221.4;0.1935
PC;HDD1;write;32;0;7;71;221.5;0.1938
PC;HDD1;write;32;0;7;72;221.5;0.1953
PC;HDD1;write;32;0;7;73;221.7;0.1939
PC;HDD1;write;32;0;7;74;221.7;0.1954
PC;HDD1;write;32;0;7;75;221.8;0.1943
PC;HDD1;write;32;0;7;76;221.6;0.1939
PC;HDD1;write;32;0;7;77;221.9;0.1943
PC;HDD1;write;32;0;7;78;221.8;0.1936
PC;HDD1;write;32;0;7;79;221.6;0.1935
PC;HDD1;write;32;0;7;80;221.9;0.1955
PC;HDD1;write;32;0;7;81;221.8;0.1942
PC;HDD1;write;32;0;7;82;221.7;0.1946
PC;HDD1;write;32;0;7;83;221.4;0.1951
PC;HDD1;write;32;0;7;84;221.7;0.1945
PC;HDD1;write;32;0;7;85;221.7;0.1941
PC;HDD1;write;32;0;7;86;221.6;0.1939
PC;HDD1;write;32;0;7;87;221.6;0.1941
PC;HDD1;write;32;0;7;88;221.7;0.1937
PC;HDD1;write;32;0;7;89;221.8;0.1926
PC;HDD1;write;32;0;7;90;221.6;0.1927
PC;HDD1;write;32;0;7;91;221.6;0.1943
PC;HDD1;write;32;0;7;92;222.0;0.1943
PC;HDD1;write;32;0;7;93;221.4;0.1929
PC;HDD1;write;32;0;7;94;221.7;0.1935
PC;HDD1;write;32;0;7;95;221.8;0.193
PC;HDD1;write;32;0;7;96;221.6;0.1941
PC;HDD1;write;32;0;7;97;221.5;0.1934
PC;HDD1;write;32;0;7;98;221.9;0.1927
PC;HDD1;write;32;0;7;99;221.4;0.1922
PC;HDD1;write;32;0;7;100;221.8;0.1937
PC;HDD1;write;32;0;7;101;221.4;0.1935
PC;HDD1;write;32;0;7;102;221.6;0.1926
PC;HDD1;write;32;0;7;103;221.5;0.193
PC;HDD1;write;32;0;7;104;221.7;0.1935
PC;HDD1;write;32;0;7;105;221.8;0.1923
PC;HDD1;write;32;0;7;106;221.7;0.1956
PC;HDD1;write;32;0;7;107;221.8;0.194
PC;HDD1;write;32;0;7;108;221.5;0.1928
PC;HDD1;write;32;0;7;109;221.6;0.1923
PC;HDD1;write;32;0;7;110;221.8;0.193
PC;HDD1;write;32;0;7;111;221.8;0.193
PC;HDD1;write;32;0;7;112;221.6;0.1962
PC;HDD1;write;32;0;7;113;221.7;0.1941
PC;HDD1;write;32;0;7;114;221.4;0.1952
PC;HDD1;write;32;0;7;115;221.7;0.1928
PC;HDD1;write;32;0;7;116;221.9;0.194
PC;HDD1;write;32;0;7;117;221.8;0.1934
PC;HDD1;write;32;0;7;118;221.7;0.1938
PC;HDD1;write;32;0;7;119;221.5;0.1932
PC;HDD1;write;32;0;7;120;221.5;0.1927
PC;HDD1;write;32;0;7;121;221.7;0.1927
PC;HDD1;read;32;0;7;0;221.6;0.1801
PC;HDD1;read;32;0;7;1;221.4;0.182
PC;HDD1;read;32;0;7;2;221.4;0.1796
PC;HDD1;read;32;0;7;3;221.5;0.2698
PC;HDD1;read;32;0;7;4;221.6;0.193
PC;HDD1;read;32;0;7;5;221.4;0.194
PC;HDD1;read;32;0;7;6;221.7;0.1951
PC;HDD1;read;32;0;7;7;221.4;0.1939
PC;HDD1;read;32;0;7;8;221.5;0.1939
PC;HDD1;read;32;0;7;9;221.5;0.193
PC;HDD1;read;32;0;7;10;221.6;0.1939
PC;HDD1;read;32;0;7;11;221.6;0.1951
PC;HDD1;read;32;0;7;12;221.8;0.1932
PC;HDD1;read;32;0;7;13;221.6;0.1945
PC;HDD1;read;32;0;7;14;221.4;0.1926
PC;HDD1;read;32;0;7;15;221.7;0.1944
PC;HDD1;read;32;0;7;16;221.7;0.1943
PC;HDD1;read;32;0;7;17;221.4;0.1938
PC;HDD1;read;32;0;7;18;221.7;0.1939
PC;HDD1;read;32;0;7;19;221.7;0.1939
PC;HDD1;read;32;0;7;20;221.7;0.1943
PC;HDD1;read;32;0;7;21;222.0;0.1947
PC;HDD1;read;32;0;7;22;221.5;0.1942
PC;HDD1;read;32;0;7;23;221.8;0.1946
PC;HDD1;read;32;0;7;24;221.8;0.1936
PC;HDD1;read;32;0;7;25;221.9;0.1958
PC;HDD1;read;32;0;7;26;221.7;0.1933
PC;HDD1;read;32;0;7;27;221.6;0.1954
PC;HDD1;read;32;0;7;28;221.6;0.1943
PC;HDD1;read;32;0;7;29;221.7;0.195
PC;HDD1;read;32;0;7;30;221.6;0.1981
PC;HDD1;read;32;0;7;31;221.4;0.1949
PC;HDD1;read;32;0;7;32;221.8;0.1952
PC;HDD1;read;32;0;7;33;221.7;0.1959
PC;HDD1;read;32;0;7;34;221.5;0.1944
PC;HDD1;read;32;0;7;35;221.5;0.1952
PC;HDD1;read;32;0;7;36;221.5;0.1935
PC;HDD1;read;32;0;7;37;221.5;0.1953
PC;HDD1;read;32;0;7;38;221.6;0.1949
PC;HDD1;read;32;0;7;39;221.4;0.195
PC;HDD1;read;32;0;7;40;221.7;0.1947
PC;HDD1;read;32;0;7;41;221.6;0.1946
PC;HDD1;read;32;0;7;42;221.8;0.1949
PC;HDD1;read;32;0;7;43;221.5;0.1944
PC;HDD1;read;32;0;7;44;221.9;0.1928
PC;HDD1;read;32;0;7;45;221.6;0.1951
PC;HDD1;read;32;0;7;46;221.5;0.1939
PC;HDD1;read;32;0;7;47;221.7;0.1949
PC;HDD1;read;32;0;7;48;221.9;0.1931
PC;HDD1;read;32;0;7;49;221.6;0.194
PC;HDD1;read;32;0;7;50;221.8;0.1943
PC;HDD1;read;32;0;7;51;221.8;0.1964
PC;HDD1;read;32;0;7;52;221.6;0.1945
PC;HDD1;read;32;0;7;53;221.7;0.1963
PC;HDD1;read;32;0;7;54;221.8;0.194
PC;HDD1;read;32;0;7;55;221.9;0.1976
PC;HDD1;read;32;0;7;56;221.8;0.1926
PC;HDD1;read;32;0;7;57;221.7;0.1996
PC;HDD1;read;32;0;7;58;221.6;0.1943
PC;HDD1;read;32;0;7;59;221.8;0.1993
PC;HDD1;read;32;0;7;60;221.8;0.1956
PC;HDD1;read;32;0;7;61;221.5;0.2009
PC;HDD1;read;32;0;7;62;221.7;0.1933
PC;HDD1;read;32;0;7;63;221.5;0.2006
PC;HDD1;read;32;0;7;64;221.6;0.1954
PC;HDD1;read;32;0;7;65;221.8;0.1996
PC;HDD1;read;32;0;7;66;221.6;0.1952
PC;HDD1;read;32;0;7;67;221.7;0.2002
PC;HDD1;read;32;0;7;68;221.8;0.1952
PC;HDD1;read;32;0;7;69;221.9;0.1983
PC;HDD1;read;32;0;7;70;221.9;0.1948
PC;HDD1;read;32;0;7;71;221.7;0.2004
PC;HDD1;read;32;0;7;72;221.7;0.1924
PC;HDD1;read;32;0;7;73;221.4;0.1974
PC;HDD1;read;32;0;7;74;221.6;0.1936
PC;HDD1;read;32;0;7;75;221.7;0.1975
PC;HDD1;read;32;0;7;76;221.5;0.1929
PC;HDD1;read;32;0;7;77;221.7;0.1978
PC;HDD1;read;32;0;7;78;221.9;0.1919
PC;HDD1;read;32;0;7;79;221.8;0.1979
PC;HDD1;read;32;0;7;80;221.6;0.1932
PC;HDD1;read;32;0;7;81;221.9;0.1971
PC;HDD1;read;32;0;7;82;222.0;0.1941
PC;HDD1;read;32;0;7;83;221.6;0.1958
PC;HDD1;read;32;0;7;84;221.8;0.1937
PC;HDD1;read;32;0;7;85;221.6;0.1931
PC;HDD1;read;32;0;7;86;222.0;0.193
PC;HDD1;read;32;0;7;87;221.4;0.1931
PC;HDD1;read;32;0;7;88;221.6;0.1921
PC;HDD1;read;32;0;7;89;221.6;0.1926
PC;HDD1;read;32;0;7;90;221.6;0.1925
PC;HDD1;read;32;0;7;91;221.5;0.1927
PC;HDD1;read;32;0;7;92;221.5;0.1925
PC;HDD1;read;32;0;7;93;221.4;0.1934
PC;HDD1;read;32;0;7;94;221.7;0.1937
PC;HDD1;read;32;0;7;95;221.7;0.1927
PC;HDD1;read;32;0;7;96;221.4;0.1922
PC;HDD1;read;32;0;7;97;222.0;0.194
PC;HDD1;read;32;0;7;98;221.6;0.1954
PC;HDD1;read;32;0;7;99;222.1;0.1936
PC;HDD1;read;32;0;7;100;221.7;0.1926
PC;HDD1;read;32;0;7;101;221.9;0.1934
PC;HDD1;read;32;0;7;102;221.8;0.1933
PC;HDD1;read;32;0;7;103;221.8;0.1944
PC;HDD1;read;32;0;7;104;221.5;0.1946
PC;HDD1;read;32;0;7;105;221.6;0.1948
PC;HDD1;read;32;0;7;106;221.7;0.1947
PC;HDD1;read;32;0;7;107;222.0;0.1944
PC;HDD1;read;32;0;7;108;221.8;0.1935
PC;HDD1;read;32;0;7;109;221.7;0.1946
PC;HDD1;read;32;0;7;110;221.8;0.1945
PC;HDD1;read;32;0;7;111;221.7;0.193
PC;HDD1;read;32;0;7;112;222.0;0.1921
PC;HDD1;read;32;0;7;113;221.7;0.1949
PC;HDD1;read;32;0;7;114;221.8;0.194
PC;HDD1;read;32;0;7;115;221.7;0.1936
PC;HDD1;read;32;0;7;116;221.8;0.1929
PC;HDD1;read;32;0;7;117;221.7;0.1923
PC;HDD1;read;32;0;7;118;221.7;0.1937
PC;HDD1;read;32;0;7;119;221.6;0.1934
PC;HDD1;write;32;0;4;0;221.4;0.1812
PC;HDD1;write;32;0;4;1;221.2;0.1808
PC;HDD1;write;32;0;4;2;221.6;0.1796
PC;HDD1;write;32;0;4;3;221.4;0.1799
PC;HDD1;write;32;0;4;4;221.5;0.176
PC;HDD1;write;32;0;4;5;221.5;0.1938
PC;HDD1;write;32;0;4;6;221.5;0.1941
PC;HDD1;write;32;0;4;7;221.5;0.1935
PC;HDD1;write;32;0;4;8;221.6;0.1936
PC;HDD1;write;32;0;4;9;221.6;0.1952
PC;HDD1;write;32;0;4;10;221.6;0.1929
PC;HDD1;write;32;0;4;11;221.5;0.1955
PC;HDD1;write;32;0;4;12;221.6;0.1953
PC;HDD1;write;32;0;4;13;221.4;0.1926
PC;HDD1;write;32;0;4;14;221.5;0.194
PC;HDD1;write;32;0;4;15;221.7;0.1921
PC;HDD1;write;32;0;4;16;221.2;0.1943
PC;HDD1;write;32;0;4;17;221.4;0.194
PC;HDD1;write;32;0;4;18;221.5;0.1942
PC;HDD1;write;32;0;4;19;221.7;0.1931
PC;HDD1;write;32;0;4;20;221.3;0.1944
PC;HDD1;write;32;0;4;21;221.7;0.194
PC;HDD1;write;32;0;4;22;221.4;0.1943
PC;HDD1;write;32;0;4;23;221.6;0.1937
PC;HDD1;write;32;0;4;24;221.6;0.194
PC;HDD1;write;32;0;4;25;221.7;0.1925
PC;HDD1;write;32;0;4;26;221.8;0.1939
PC;HDD1;write;32;0;4;27;221.7;0.1927
PC;HDD1;write;32;0;4;28;221.5;0.1953
PC;HDD1;write;32;0;4;29;221.6;0.1945
PC;HDD1;write;32;0;4;30;221.7;0.1944
PC;HDD1;write;32;0;4;31;221.6;0.1939
PC;HDD1;write;32;0;4;32;221.9;0.1949
PC;HDD1;write;32;0;4;33;221.5;0.1937
PC;HDD1;write;32;0;4;34;221.9;0.1952
PC;HDD1;write;32;0;4;35;221.5;0.1931
PC;HDD1;write;32;0;4;36;221.5;0.1944
PC;HDD1;write;32;0;4;37;221.5;0.1921
PC;HDD1;write;32;0;4;38;221.4;0.1949
PC;HDD1;write;32;0;4;39;221.9;0.1943
PC;HDD1;write;32;0;4;40;221.8;0.193
PC;HDD1;write;32;0;4;41;221.6;0.1935
PC;HDD1;write;32;0;4;42;221.9;0.1927
PC;HDD1;write;32;0;4;43;221.5;0.1942
PC;HDD1;write;32;0;4;44;221.7;0.1945
PC;HDD1;write;32;0;4;45;221.7;0.1933
PC;HDD1;write;32;0;4;46;221.5;0.1936
PC;HDD1;write;32;0;4;47;221.5;0.1938
PC;HDD1;write;32;0;4;48;221.4;0.1945
PC;HDD1;write;32;0;4;49;221.9;0.1929
PC;HDD1;write;32;0;4;50;221.3;0.1942
PC;HDD1;write;32;0;4;51;221.7;0.193
PC;HDD1;write;32;0;4;52;221.6;0.1947
PC;HDD1;write;32;0;4;53;221.4;0.1946
PC;HDD1;write;32;0;4;54;221.6;0.1936
PC;HDD1;write;32;0;4;55;221.3;0.1933
PC;HDD1;write;32;0;4;56;221.3;0.1973
PC;HDD1;write;32;0;4;57;221.8;0.194
PC;HDD1;write;32;0;4;58;221.7;0.1929
PC;HDD1;write;32;0;4;59;221.4;0.1938
PC;HDD1;write;32;0;4;60;221.4;0.1934
PC;HDD1;write;32;0;4;61;221.5;0.1935
PC;HDD1;write;32;0;4;62;221.4;0.1938
PC;HDD1;write;32;0;4;63;221.6;0.193
PC;HDD1;write;32;0;4;64;221.8;0.1949
PC;HDD1;write;32;0;4;65;221.7;0.1929
PC;HDD1;write;32;0;4;66;221.5;0.1912
PC;HDD1;write;32;0;4;67;221.6;0.192
PC;HDD1;write;32;0;4;68;221.9;0.1933
PC;HDD1;write;32;0;4;69;221.7;0.1932
PC;HDD1;write;32;0;4;70;222.1;0.1938
PC;HDD1;write;32;0;4;71;222.0;0.1942
PC;HDD1;write;32;0;4;72;221.9;0.1942
PC;HDD1;write;32;0;4;73;221.8;0.1938
PC;HDD1;write;32;0;4;74;221.8;0.1933
PC;HDD1;write;32;0;4;75;221.9;0.1938
PC;HDD1;write;32;0;4;76;222.0;0.1943
PC;HDD1;write;32;0;4;77;222.0;0.1944
PC;HDD1;write;32;0;4;78;222.1;0.1943
PC;HDD1;write;32;0;4;79;222.2;0.1928
PC;HDD1;write;32;0;4;80;221.9;0.1926
PC;HDD1;write;32;0;4;81;222.0;0.1934
PC;HDD1;write;32;0;4;82;221.6;0.194
PC;HDD1;write;32;0;4;83;222.1;0.1933
PC;HDD1;write;32;0;4;84;221.9;0.1941
PC;HDD1;write;32;0;4;85;222.0;0.1927
PC;HDD1;write;32;0;4;86;222.1;0.1938
PC;HDD1;write;32;0;4;87;222.2;0.1935
PC;HDD1;write;32;0;4;88;222.1;0.1939
PC;HDD1;write;32;0;4;89;222.1;0.1929
PC;HDD1;write;32;0;4;90;222.1;0.1944
PC;HDD1;write;32;0;4;91;221.7;0.1943
PC;HDD1;write;32;0;4;92;221.9;0.194
PC;HDD1;write;32;0;4;93;221.9;0.1932
PC;HDD1;write;32;0;4;94;222.0;0.1946
PC;HDD1;write;32;0;4;95;222.2;0.1938
PC;HDD1;write;32;0;4;96;222.2;0.1942
PC;HDD1;write;32;0;4;97;222.1;0.1922
PC;HDD1;write;32;0;4;98;221.8;0.1947
PC;HDD1;write;32;0;4;99;221.8;0.1936
PC;HDD1;write;32;0;4;100;222.1;0.1943
PC;HDD1;write;32;0;4;101;221.9;0.1935
PC;HDD1;write;32;0;4;102;222.2;0.1934
PC;HDD1;write;32;0;4;103;221.9;0.1929
PC;HDD1;write;32;0;4;104;221.8;0.1984
PC;HDD1;write;32;0;4;105;222.0;0.1939
PC;HDD1;write;32;0;4;106;221.8;0.194
PC;HDD1;write;32;0;4;107;221.7;0.1923
PC;HDD1;write;32;0;4;108;221.8;0.1938
PC;HDD1;write;32;0;4;109;221.6;0.1928
PC;HDD1;write;32;0;4;110;221.6;0.1938
PC;HDD1;write;32;0;4;111;221.6;0.1943
PC;HDD1;write;32;0;4;112;221.7;0.1937
PC;HDD1;write;32;0;4;113;221.8;0.1937
PC;HDD1;write;32;0;4;114;221.8;0.1935
PC;HDD1;write;32;0;4;115;221.8;0.1943
PC;HDD1;write;32;0;4;116;221.7;0.1935
PC;HDD1;write;32;0;4;117;221.8;0.1929
PC;HDD1;write;32;0;4;118;222.0;0.1933
PC;HDD1;write;32;0;4;119;221.7;0.1918
PC;HDD1;write;32;0;4;120;221.7;0.1938
PC;HDD1;write;32;0;4;121;221.5;0.1935
PC;HDD1;read;32;0;4;0;222.1;0.1794
PC;HDD1;read;32;0;4;1;222.2;0.1804
PC;HDD1;read;32;0;4;2;222.1;0.18
PC;HDD1;read;32;0;4;3;222.0;0.192
PC;HDD1;read;32;0;4;4;222.0;0.1919
PC;HDD1;read;32;0;4;5;222.1;0.1931
PC;HDD1;read;32;0;4;6;222.2;0.1921
PC;HDD1;read;32;0;4;7;221.9;0.194
PC;HDD1;read;32;0;4;8;222.0;0.1932
PC;HDD1;read;32;0;4;9;221.7;0.192
PC;HDD1;read;32;0;4;10;221.9;0.1931
PC;HDD1;read;32;0;4;11;221.8;0.1922
PC;HDD1;read;32;0;4;12;222.0;0.1928
PC;HDD1;read;32;0;4;13;222.1;0.1926
PC;HDD1;read;32;0;4;14;221.5;0.1921
PC;HDD1;read;32;0;4;15;221.7;0.1934
PC;HDD1;read;32;0;4;16;222.2;0.1926
PC;HDD1;read;32;0;4;17;221.7;0.1927
PC;HDD1;read;32;0;4;18;222.0;0.1934
PC;HDD1;read;32;0;4;19;222.1;0.193
PC;HDD1;read;32;0;4;20;222.1;0.1939
PC;HDD1;read;32;0;4;21;221.8;0.1927
PC;HDD1;read;32;0;4;22;221.9;0.1927
PC;HDD1;read;32;0;4;23;222.0;0.1925
PC;HDD1;read;32;0;4;24;222.1;0.1928
PC;HDD1;read;32;0;4;25;221.8;0.1919
PC;HDD1;read;32;0;4;26;222.1;0.1936
PC;HDD1;read;32;0;4;27;221.9;0.1936
PC;HDD1;read;32;0;4;28;222.2;0.193
PC;HDD1;read;32;0;4;29;221.9;0.1922
PC;HDD1;read;32;0;4;30;222.1;0.193
PC;HDD1;read;32;0;4;31;221.9;0.1918
PC;HDD1;read;32;0;4;32;222.1;0.1926
PC;HDD1;read;32;0;4;33;222.0;0.1926
PC;HDD1;read;32;0;4;34;221.7;0.1932
PC;HDD1;read;32;0;4;35;222.1;0.1931
PC;HDD1;read;32;0;4;36;221.8;0.1909
PC;HDD1;read;32;0;4;37;222.2;0.1932
PC;HDD1;read;32;0;4;38;222.1;0.1924
PC;HDD1;read;32;0;4;39;222.2;0.1935
PC;HDD1;read;32;0;4;40;222.0;0.1913
PC;HDD1;read;32;0;4;41;221.7;0.1944
PC;HDD1;read;32;0;4;42;222.0;0.1926
PC;HDD1;read;32;0;4;43;222.1;0.1926
PC;HDD1;read;32;0;4;44;222.5;0.1923
PC;HDD1;read;32;0;4;45;222.1;0.1929
PC;HDD1;read;32;0;4;46;222.2;0.1925
PC;HDD1;read;32;0;4;47;222.0;0.1919
PC;HDD1;read;32;0;4;48;221.9;0.1913
PC;HDD1;read;32;0;4;49;222.5;0.1925
PC;HDD1;read;32;0;4;50;221.9;0.1908
PC;HDD1;read;32;0;4;51;222.3;0.1921
PC;HDD1;read;32;0;4;52;222.1;0.1929
PC;HDD1;read;32;0;4;53;222.0;0.1923
PC;HDD1;read;32;0;4;54;222.0;0.1926
PC;HDD1;read;32;0;4;55;222.0;0.1939
PC;HDD1;read;32;0;4;56;221.9;0.1932
PC;HDD1;read;32;0;4;57;222.1;0.1926
PC;HDD1;read;32;0;4;58;221.9;0.1923
PC;HDD1;read;32;0;4;59;221.5;0.1921
PC;HDD1;read;32;0;4;60;221.9;0.1927
PC;HDD1;read;32;0;4;61;221.7;0.1935
PC;HDD1;read;32;0;4;62;222.1;0.1923
PC;HDD1;read;32;0;4;63;222.2;0.1919
PC;HDD1;read;32;0;4;64;222.1;0.1936
PC;HDD1;read;32;0;4;65;221.8;0.1921
PC;HDD1;read;32;0;4;66;222.2;0.1936
PC;HDD1;read;32;0;4;67;222.1;0.1927
PC;HDD1;read;32;0;4;68;222.0;0.1923
PC;HDD1;read;32;0;4;69;222.3;0.1928
PC;HDD1;read;32;0;4;70;222.2;0.1913
PC;HDD1;read;32;0;4;71;222.2;0.1926
PC;HDD1;read;32;0;4;72;222.2;0.1935
PC;HDD1;read;32;0;4;73;222.1;0.1927
PC;HDD1;read;32;0;4;74;222.1;0.1919
PC;HDD1;read;32;0;4;75;222.3;0.1929
PC;HDD1;read;32;0;4;76;222.2;0.1921
PC;HDD1;read;32;0;4;77;222.2;0.1936
PC;HDD1;read;32;0;4;78;222.3;0.194
PC;HDD1;read;32;0;4;79;222.1;0.1929
PC;HDD1;read;32;0;4;80;222.1;0.1923
PC;HDD1;read;32;0;4;81;222.2;0.1924
PC;HDD1;read;32;0;4;82;222.1;0.1928
PC;HDD1;read;32;0;4;83;222.2;0.1928
PC;HDD1;read;32;0;4;84;221.9;0.1923
PC;HDD1;read;32;0;4;85;222.0;0.1922
PC;HDD1;read;32;0;4;86;222.1;0.1931
PC;HDD1;read;32;0;4;87;222.3;0.1915
PC;HDD1;read;32;0;4;88;222.1;0.1933
PC;HDD1;read;32;0;4;89;222.0;0.1921
PC;HDD1;read;32;0;4;90;222.2;0.1938
PC;HDD1;read;32;0;4;91;222.2;0.1928
PC;HDD1;read;32;0;4;92;222.0;0.1928
PC;HDD1;read;32;0;4;93;221.9;0.1922
PC;HDD1;read;32;0;4;94;222.2;0.1925
PC;HDD1;read;32;0;4;95;222.1;0.1924
PC;HDD1;read;32;0;4;96;222.1;0.1934
PC;HDD1;read;32;0;4;97;221.9;0.1919
PC;HDD1;read;32;0;4;98;222.0;0.1945
PC;HDD1;read;32;0;4;99;221.7;0.1923
PC;HDD1;read;32;0;4;100;222.0;0.1959
PC;HDD1;read;32;0;4;101;222.0;0.1927
PC;HDD1;read;32;0;4;102;221.7;0.1959
PC;HDD1;read;32;0;4;103;222.0;0.1926
PC;HDD1;read;32;0;4;104;221.8;0.1947
PC;HDD1;read;32;0;4;105;221.9;0.193
PC;HDD1;read;32;0;4;106;221.8;0.1948
PC;HDD1;read;32;0;4;107;222.1;0.1935
PC;HDD1;read;32;0;4;108;222.0;0.1971
PC;HDD1;read;32;0;4;109;221.9;0.1928
PC;HDD1;read;32;0;4;110;222.2;0.1966
PC;HDD1;read;32;0;4;111;222.2;0.1928
PC;HDD1;read;32;0;4;112;222.1;0.1978
PC;HDD1;read;32;0;4;113;222.4;0.1938
PC;HDD1;read;32;0;4;114;222.2;0.1975
PC;HDD1;read;32;0;4;115;222.1;0.1936
PC;HDD1;read;32;0;4;116;222.4;0.1978
PC;HDD1;read;32;0;4;117;222.2;0.1927
PC;HDD1;read;32;0;4;118;222.3;0.1968
PC;HDD1;read;32;0;4;119;222.1;0.1912
PC;HDD1;write;32;0;8;0;222.4;0.1801
PC;HDD1;write;32;0;8;1;222.4;0.1793
PC;HDD1;write;32;0;8;2;222.4;0.1793
PC;HDD1;write;32;0;8;3;222.4;0.2087
